Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,1076.0792236328125,1094.6314697265625,1061.9111328125,1089.0242919921875,1077.6998291015625,21772103
2023-01-31,1099.2926025390625,1101.900146484375,1080.37109375,1086.3013916015625,1075.0052490234375,22691594
2023-02-01,1098.3465576171875,1098.3465576171875,1063.757080078125,1079.863525390625,1068.6343994140625,19347800
2023-02-02,1069.756591796875,1083.6015625,1066.526123046875,1073.8870849609375,1062.719970703125,13662663
2023-02-03,1084.0631103515625,1084.0631103515625,1058.2191162109375,1074.8331298828125,1063.65625,24699575
2023-02-06,1068.3720703125,1071.14111328125,1064.1263427734375,1066.7337646484375,1055.64111328125,14837879
2023-02-07,1066.9876708984375,1074.0947265625,1058.2191162109375,1064.1724853515625,1053.1064453125,15135435
2023-02-08,1067.4490966796875,1089.093505859375,1064.68017578125,1085.424560546875,1074.137451171875,21160332
2023-02-09,1086.1168212890625,1094.1468505859375,1077.140625,1087.316650390625,1076.010009765625,13172763
2023-02-10,1086.7860107421875,1086.7860107421875,1071.279541015625,1078.3636474609375,1067.1500244140625,10790445
2023-02-13,1080.001953125,1084.524658203125,1067.7030029296875,1072.2257080078125,1061.075927734375,10352493
2023-02-14,1075.2716064453125,1099.2464599609375,1072.3641357421875,1097.4927978515625,1086.080322265625,14321920
2023-02-15,1096.5235595703125,1124.7674560546875,1095.13916015625,1122.344482421875,1110.6734619140625,33503591
2023-02-16,1130.4207763671875,1137.0433349609375,1119.16015625,1121.4676513671875,1109.805908203125,17264487
2023-02-17,1116.82958984375,1129.5208740234375,1112.491455078125,1126.15185546875,1114.4412841796875,11809520
2023-02-20,1128.3670654296875,1130.5592041015625,1112.2607421875,1114.2452392578125,1102.6585693359375,8836937
2023-02-21,1118.6756591796875,1129.19775390625,1113.299072265625,1123.3367919921875,1111.655517578125,13311592
2023-02-22,1119.5755615234375,1121.444580078125,1096.085205078125,1097.8619384765625,1086.445556640625,11024335
2023-02-23,1097.4466552734375,1105.1767578125,1089.7626953125,1092.600830078125,1081.2392578125,9851910
2023-02-24,1094.6776123046875,1105.8228759765625,1092.8316650390625,1100.0771484375,1088.6376953125,9434053
2023-02-27,1099.2926025390625,1102.8231201171875,1085.3092041015625,1092.7623291015625,1081.3990478515625,11199715
2023-02-28,1087.3397216796875,1092.3701171875,1067.7491455078125,1071.8564453125,1060.71044921875,21994038
2023-03-01,1081.755615234375,1082.4478759765625,1072.179443359375,1081.70947265625,1070.4610595703125,11551145
2023-03-02,1078.525146484375,1085.2861328125,1071.41796875,1073.4716796875,1062.3089599609375,9333535
2023-03-03,1084.13232421875,1104.5767822265625,1080.625,1100.8616943359375,1089.4141845703125,14643807
2023-03-06,1107.599609375,1118.9525146484375,1107.599609375,1111.6146240234375,1100.0552978515625,10171916
2023-03-08,1111.6146240234375,1116.3681640625,1100.6771240234375,1115.606689453125,1104.0057373046875,15782657
2023-03-09,1114.983642578125,1115.39892578125,1086.8782958984375,1088.79345703125,1077.471435546875,16235128
2023-03-10,1080.6019287109375,1081.755615234375,1068.3951416015625,1071.9256591796875,1060.779052734375,13334091
2023-03-13,1074.8331298828125,1081.755615234375,1049.912109375,1054.29638671875,1043.3330078125,12771592
2023-03-14,1052.2196044921875,1063.7340087890625,1047.166259765625,1050.3505859375,1039.42822265625,16027522
2023-03-15,1054.11181640625,1060.6650390625,1027.9447021484375,1032.398193359375,1021.66259765625,21728555
2023-03-16,1035.1441650390625,1040.2205810546875,1016.31494140625,1027.25244140625,1016.5703735351562,18363159
2023-03-17,1035.9517822265625,1039.2745361328125,1021.1607055664062,1025.9603271484375,1015.2916259765625,34014213
2023-03-20,1022.22216796875,1024.5296630859375,1006.0696411132812,1015.8765258789062,1005.3126831054688,19524589
2023-03-21,1024.0450439453125,1049.45068359375,1023.1451416015625,1047.4661865234375,1036.5738525390625,21400360
2023-03-22,1054.527099609375,1057.5037841796875,1047.6046142578125,1050.6505126953125,1039.72509765625,10920094
2023-03-23,1046.681640625,1047.5584716796875,1035.167236328125,1037.359375,1026.5721435546875,16249370
2023-03-24,1036.1824951171875,1038.3746337890625,1014.3766479492188,1016.8225708007812,1006.2489624023438,12375945
2023-03-27,1023.3759155273438,1040.2205810546875,1015.3919677734375,1032.62890625,1021.890869140625,14054323
2023-03-28,1036.067138671875,1041.3743896484375,1032.3751220703125,1037.45166015625,1026.66357421875,12576424
2023-03-29,1033.298095703125,1035.974853515625,1020.4223022460938,1031.313720703125,1020.5894165039062,18804065
2023-03-31,1040.68212890625,1081.5018310546875,1040.543701171875,1075.7791748046875,1064.592529296875,28171201
2023-04-03,1082.2171630859375,1084.0631103515625,1068.3720703125,1075.9637451171875,1064.775146484375,10293043
2023-04-05,1083.6015625,1083.6015625,1065.3955078125,1073.37939453125,1062.2176513671875,16262928
2023-04-06,1069.8258056640625,1086.37060546875,1069.8258056640625,1080.5787353515625,1069.3421630859375,18435046
2023-04-10,1084.524658203125,1084.709228515625,1071.3948974609375,1072.9178466796875,1061.7608642578125,12961408
2023-04-11,1077.140625,1080.37109375,1072.5487060546875,1078.22509765625,1067.012939453125,10542367
2023-04-12,1078.22509765625,1092.7392578125,1075.3177490234375,1082.9786376953125,1071.717041015625,18179087
2023-04-13,1085.9090576171875,1091.8162841796875,1080.8326416015625,1087.0628662109375,1075.7587890625,12378208
2023-04-17,1119.114013671875,1119.114013671875,1084.086181640625,1092.5777587890625,1081.21630859375,17929479
2023-04-18,1096.985107421875,1096.985107421875,1073.4486083984375,1080.0711669921875,1068.83984375,10405576
2023-04-19,1079.47119140625,1088.17041015625,1076.3099365234375,1085.4476318359375,1074.160400390625,12273475
2023-04-20,1086.416748046875,1088.6781005859375,1076.2637939453125,1082.70166015625,1071.4429931640625,7007330
2023-04-21,1084.8245849609375,1089.60107421875,1078.2481689453125,1084.0631103515625,1072.790283203125,7647317
2023-04-24,1096.0621337890625,1098.784912109375,1083.6015625,1088.2166748046875,1076.900634765625,12936186
2023-04-25,1091.9085693359375,1098.646484375,1084.75537109375,1096.546630859375,1085.1439208984375,9236126
2023-04-26,1097.9080810546875,1101.184814453125,1086.3936767578125,1090.1087646484375,1078.7730712890625,8617834
2023-04-27,1096.0621337890625,1100.215576171875,1090.985595703125,1097.0081787109375,1085.6005859375,9167125
2023-04-28,1099.2926025390625,1118.6295166015625,1099.17724609375,1117.060302734375,1105.4443359375,15565210
2023-05-02,1124.305908203125,1128.736328125,1120.5677490234375,1126.544189453125,1114.82958984375,12981805
2023-05-03,1128.3670654296875,1128.3670654296875,1113.6221923828125,1116.875732421875,1105.26171875,7061872
2023-05-04,1117.3603515625,1131.9898681640625,1114.3375244140625,1129.7515869140625,1118.0035400390625,8635233
2023-05-05,1126.5211181640625,1135.91259765625,1124.213623046875,1126.8671875,1115.149169921875,8746585
2023-05-08,1130.674560546875,1146.2041015625,1127.974853515625,1140.781494140625,1128.9189453125,9153782
2023-05-09,1142.2120361328125,1147.6578369140625,1136.7894287109375,1144.3118896484375,1132.41259765625,6464721
2023-05-10,1149.1346435546875,1153.680419921875,1145.0733642578125,1152.1805419921875,1140.1993408203125,10872255
2023-05-11,1153.2650146484375,1158.1337890625,1142.9273681640625,1144.6580810546875,1132.755126953125,10557860
2023-05-12,1139.812255859375,1147.9346923828125,1133.67431640625,1146.527099609375,1134.6046142578125,6955341
2023-05-15,1149.0885009765625,1155.849365234375,1141.3582763671875,1148.7884521484375,1136.842529296875,6833343
2023-05-16,1150.9805908203125,1153.56494140625,1130.7437744140625,1132.4283447265625,1120.652587890625,8717229
2023-05-17,1136.674072265625,1137.5970458984375,1120.983154296875,1125.736572265625,1114.0302734375,8798967
2023-05-18,1130.4669189453125,1133.9051513671875,1120.1292724609375,1123.313720703125,1111.6328125,10525531
2023-05-19,1123.313720703125,1128.8055419921875,1116.298828125,1126.95947265625,1115.2406005859375,8050447
2023-05-22,1123.7520751953125,1138.05859375,1122.5291748046875,1132.9820556640625,1121.2005615234375,7434906
2023-05-23,1135.589599609375,1138.9815673828125,1131.34375,1132.7744140625,1120.9949951171875,6092034
2023-05-24,1128.782470703125,1137.1356201171875,1123.0367431640625,1126.1749267578125,1114.464111328125,8112254
2023-05-25,1123.2445068359375,1130.213134765625,1115.0067138671875,1126.0364990234375,1114.3271484375,11487863
2023-05-26,1134.3665771484375,1157.903076171875,1131.020751953125,1156.7493896484375,1144.720703125,12626260
2023-05-29,1163.4410400390625,1167.5946044921875,1157.0723876953125,1163.2564697265625,1151.16015625,10010304
2023-05-30,1163.2564697265625,1171.148193359375,1160.3720703125,1162.95654296875,1150.86328125,11342504
2023-05-31,1153.7496337890625,1158.29541015625,1135.7510986328125,1139.8583984375,1128.00537109375,27107927
2023-06-01,1144.5888671875,1146.781005859375,1134.3665771484375,1136.7894287109375,1124.96826171875,14592692
2023-06-02,1140.3660888671875,1145.8348388671875,1131.1361083984375,1133.0743408203125,1121.2918701171875,15800644
2023-06-05,1138.6124267578125,1146.250244140625,1134.57421875,1143.25048828125,1131.3621826171875,10908682
2023-06-06,1146.11181640625,1148.0731201171875,1136.212646484375,1144.2196044921875,1132.3211669921875,7493309
2023-06-07,1147.7501220703125,1153.7496337890625,1141.1044921875,1152.8958740234375,1140.9072265625,10312545
2023-06-08,1156.5185546875,1161.52587890625,1149.5960693359375,1153.5880126953125,1141.5921630859375,12071109
2023-06-09,1156.9801025390625,1157.6954345703125,1143.5965576171875,1145.4195556640625,1133.5086669921875,5877018
2023-06-12,1142.44287109375,1148.765380859375,1137.5970458984375,1146.434814453125,1134.513427734375,6391969
2023-06-13,1151.442138671875,1164.57177734375,1147.4039306640625,1163.371826171875,1151.2742919921875,11248016
2023-06-14,1163.4410400390625,1179.132080078125,1161.5950927734375,1177.6783447265625,1165.4320068359375,13277380
2023-06-15,1177.6552734375,1182.616455078125,1170.1328125,1178.00146484375,1165.751708984375,11813494
2023-06-16,1181.5318603515625,1191.7772216796875,1181.5318603515625,1189.4697265625,1177.1007080078125,24171579
2023-06-19,1192.515625,1192.515625,1173.4326171875,1177.6552734375,1165.4091796875,6798554
2023-06-20,1175.6939697265625,1183.2855224609375,1169.902099609375,1180.1011962890625,1167.8297119140625,6921096
2023-06-21,1180.0550537109375,1185.9853515625,1175.901611328125,1183.424072265625,1171.1180419921875,6961603
2023-06-22,1179.5936279296875,1187.5775146484375,1168.517578125,1170.1328125,1157.9649658203125,7619166
2023-06-23,1167.0869140625,1169.1636962890625,1159.28759765625,1160.5567626953125,1148.488525390625,6628570
2023-06-26,1156.9801025390625,1160.856689453125,1148.53466796875,1151.6959228515625,1139.7197265625,12641159
2023-06-27,1152.157470703125,1158.1337890625,1147.588623046875,1152.111328125,1140.130859375,9689466
2023-06-28,1159.7491455078125,1171.2174072265625,1152.75732421875,1167.3638916015625,1155.224853515625,11354006
2023-06-30,1175.1632080078125,1179.8935546875,1169.186767578125,1176.93994140625,1164.7012939453125,11151555
2023-07-03,1180.5396728515625,1210.0526123046875,1179.2935791015625,1207.1451416015625,1194.5924072265625,12154387
2023-07-04,1211.4371337890625,1211.4371337890625,1187.554443359375,1194.707763671875,1182.2843017578125,8061643
2023-07-05,1204.0531005859375,1204.0531005859375,1188.7313232421875,1192.746337890625,1180.3433837890625,10248062
