Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,581.0,585.9000244140625,570.5499877929688,574.0999755859375,572.3157348632812,6670
2022-11-01,577.0,577.0,568.0,573.9000244140625,572.1163940429688,5595
2022-11-02,574.0,582.0,569.75,574.5999755859375,572.8141479492188,6848
2022-11-03,573.4000244140625,580.0,568.0,569.2000122070312,567.4310302734375,6628
2022-11-04,570.5,578.7999877929688,565.7000122070312,571.4500122070312,569.6740112304688,6308
2022-11-07,575.0,597.0,568.0999755859375,590.9000244140625,589.0635375976562,27843
2022-11-09,579.0999755859375,580.0,537.0999755859375,542.0,540.3155517578125,90845
2022-11-10,542.0,542.0,508.1000061035156,521.9000244140625,520.2780151367188,34532
2022-11-11,525.1500244140625,543.9500122070312,521.0,525.5999755859375,523.9664916992188,27965
2022-11-14,521.0,537.0,507.0,509.04998779296875,507.4679260253906,19067
2022-11-15,511.1000061035156,527.9500122070312,511.04998779296875,524.5499877929688,522.9197387695312,23127
2022-11-16,525.2000122070312,533.5499877929688,525.0999755859375,528.4000244140625,526.7578125,9893
2022-11-17,525.0,530.0,517.1500244140625,524.9500122070312,523.3185424804688,17191
2022-11-18,529.5999755859375,529.5999755859375,518.0999755859375,520.75,519.1315307617188,7636
2022-11-21,521.0,526.5999755859375,515.2999877929688,524.6500244140625,523.0194702148438,4871
2022-11-22,523.4500122070312,532.9500122070312,511.0,514.7999877929688,513.2000122070312,19297
2022-11-23,528.6500244140625,530.0,504.6499938964844,508.6499938964844,507.06915283203125,27816
2022-11-24,508.6499938964844,534.9500122070312,508.6499938964844,521.5,519.8792114257812,23637
2022-11-25,526.1500244140625,536.0,526.1500244140625,529.9000244140625,528.253173828125,16320
2022-11-28,529.9000244140625,538.7000122070312,521.6500244140625,529.5499877929688,527.9042358398438,15247
2022-11-29,534.8499755859375,541.5999755859375,527.0999755859375,537.3499755859375,535.679931640625,9829
2022-11-30,542.0,542.1500244140625,530.2000122070312,537.4000244140625,535.7297973632812,7660
2022-12-01,542.75,554.0,532.0,539.8499755859375,538.172119140625,19542
2022-12-02,542.4500122070312,553.0499877929688,530.0,550.2999877929688,548.5896606445312,14810
2022-12-05,552.0,559.0,543.0499877929688,557.0999755859375,555.3685302734375,15369
2022-12-06,556.7999877929688,557.9500122070312,546.3499755859375,551.75,550.0352172851562,6290
2022-12-07,545.0,560.0,539.2999877929688,549.5499877929688,547.842041015625,12283
2022-12-08,555.0,558.9500122070312,542.0999755859375,555.5,553.7735595703125,4363
2022-12-09,555.5499877929688,558.9500122070312,541.0499877929688,546.2000122070312,544.5025024414062,5971
