Date,Open,High,Low,Close,Adj Close,Volume
2022-11-14,905.0,906.5499877929688,891.25,894.9500122070312,872.8508911132812,12641308
2022-11-15,900.5499877929688,913.6500244140625,898.7999877929688,911.7000122070312,889.1873168945312,15176911
2022-11-16,912.5499877929688,918.0999755859375,908.0999755859375,913.5999755859375,891.0404052734375,13008311
2022-11-17,913.0,922.2999877929688,910.3499755859375,919.7999877929688,897.0873413085938,12584194
2022-11-18,919.7999877929688,922.0,910.5499877929688,920.3499755859375,897.6236572265625,10874061
2022-11-21,914.0499877929688,924.7999877929688,914.0499877929688,921.4000244140625,898.6478271484375,9245704
2022-11-22,923.75,926.5,920.4000244140625,923.7000122070312,900.8909912109375,11256509
2022-11-23,927.0,931.8499755859375,923.7000122070312,927.4500122070312,904.5484619140625,10959704
2022-11-24,927.5499877929688,940.6500244140625,927.5499877929688,938.8499755859375,915.6668701171875,10844395
2022-11-25,940.2999877929688,942.9000244140625,927.5,930.2999877929688,907.3279418945312,9815055
2022-11-28,924.0,943.7999877929688,923.9500122070312,937.4000244140625,914.2527465820312,9381474
2022-11-29,933.5499877929688,949.9000244140625,933.5499877929688,946.75,923.371826171875,13096845
2022-11-30,948.0499877929688,958.2000122070312,941.0,952.9000244140625,929.3699951171875,20858573
2022-12-01,956.0,957.0,936.25,940.2000122070312,916.9835815429688,15920653
2022-12-02,928.25,934.5,926.0999755859375,930.5999755859375,907.62060546875,14228874
2022-12-05,937.0,937.0,928.4000244140625,933.5999755859375,910.5465087890625,10984608
2022-12-06,925.0,929.75,920.2000122070312,922.6500244140625,899.866943359375,18220912
2022-12-07,922.0,933.2000122070312,920.6500244140625,922.1500244140625,899.3793334960938,15675663
2022-12-08,925.0,933.5499877929688,923.7999877929688,931.9000244140625,908.8884887695312,10136870
2022-12-09,932.0,934.7999877929688,925.0499877929688,929.9000244140625,906.9379272460938,9575331
2022-12-12,925.0499877929688,933.9000244140625,925.0499877929688,930.2999877929688,907.3279418945312,8493863
2022-12-13,929.5,935.9000244140625,927.7999877929688,932.9500122070312,909.91259765625,10415140
2022-12-14,936.0,936.0499877929688,920.0,921.75,898.9891357421875,12319827
2022-12-15,916.0,919.9000244140625,905.0,908.7999877929688,886.35888671875,8929748
2022-12-16,905.5,913.7000122070312,899.6500244140625,902.0,879.7268676757812,9157260
2022-12-19,908.0,910.5999755859375,901.1500244140625,906.4500122070312,884.0669555664062,7015083
2022-12-20,906.0,912.4500122070312,895.7000122070312,909.7000122070312,887.2367553710938,6384331
2022-12-21,910.25,915.8499755859375,887.0,892.25,870.2175903320312,11341147
2022-12-22,900.5,903.8499755859375,886.3499755859375,890.6500244140625,868.6571655273438,9788367
2022-12-23,883.0499877929688,889.6500244140625,875.2999877929688,878.9000244140625,857.1973266601562,11059215
2022-12-26,881.0999755859375,897.0,875.25,893.2000122070312,871.1441650390625,6943159
2022-12-27,897.7000122070312,902.75,888.2000122070312,900.6500244140625,878.41015625,4994381
2022-12-28,896.0,903.9500122070312,895.7999877929688,898.9500122070312,876.752197265625,8980300
2022-12-29,897.9000244140625,923.3499755859375,889.3499755859375,908.0499877929688,885.62744140625,11994220
