Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,3420.0,3458.449951171875,3385.550048828125,3433.64990234375,3282.470947265625,1953798
2023-01-31,3449.0,3449.0,3351.0,3358.699951171875,3210.821044921875,2820375
2023-02-01,3363.0,3419.0,3355.0,3408.35009765625,3258.284912109375,2205161
2023-02-02,3427.0,3469.0,3420.10009765625,3460.39990234375,3308.04345703125,1813847
2023-02-03,3504.0,3504.0,3452.89990234375,3482.300048828125,3328.979248046875,1804469
2023-02-06,3473.14990234375,3473.14990234375,3436.85009765625,3459.949951171875,3307.61328125,1138714
2023-02-07,3468.89990234375,3493.0,3461.39990234375,3472.550048828125,3319.658203125,1455647
2023-02-08,3478.050048828125,3539.89990234375,3478.050048828125,3520.10009765625,3365.114990234375,1986946
2023-02-09,3515.0,3547.60009765625,3505.300048828125,3540.85009765625,3384.95166015625,1655427
2023-02-10,3520.0,3542.35009765625,3508.14990234375,3537.550048828125,3381.796875,1187821
2023-02-13,3549.0,3549.0,3473.39990234375,3482.39990234375,3329.07470703125,1087939
2023-02-14,3505.0,3524.85009765625,3495.0,3500.10009765625,3345.995849609375,1579818
2023-02-15,3487.0,3526.0,3460.14990234375,3520.64990234375,3365.64013671875,1429449
2023-02-16,3527.199951171875,3575.0,3527.0,3558.050048828125,3401.39404296875,1618931
2023-02-17,3526.14990234375,3538.89990234375,3490.0,3501.14990234375,3346.9990234375,1061369
2023-02-20,3502.0,3522.0,3475.050048828125,3487.300048828125,3333.759033203125,1296082
2023-02-21,3494.0,3508.89990234375,3444.75,3451.0,3299.057373046875,1139541
2023-02-22,3414.949951171875,3447.0,3395.0,3401.550048828125,3251.78466796875,1218430
2023-02-23,3421.0,3452.39990234375,3408.0,3413.800048828125,3263.4951171875,1441570
2023-02-24,3422.5,3433.949951171875,3382.300048828125,3400.449951171875,3250.732421875,977592
2023-02-27,3390.0,3390.0,3316.0,3331.85009765625,3185.153564453125,1128022
2023-02-28,3328.5,3392.0,3299.89990234375,3312.85009765625,3166.989990234375,4116217
2023-03-01,3323.0,3389.0,3315.0,3385.699951171875,3236.63232421875,1669307
2023-03-02,3361.0,3369.89990234375,3318.0,3321.449951171875,3175.210693359375,1556538
2023-03-03,3354.0,3358.0,3331.10009765625,3342.14990234375,3195.0,1043190
2023-03-06,3361.89990234375,3404.949951171875,3359.0,3371.85009765625,3223.39208984375,1334132
2023-03-08,3364.0,3396.0,3330.85009765625,3390.39990234375,3241.12548828125,1844590
2023-03-09,3385.0,3385.0,3330.85009765625,3336.85009765625,3189.933349609375,1648500
2023-03-10,3312.89990234375,3337.25,3290.0,3331.0,3184.3408203125,1024404
2023-03-13,3333.0,3369.800048828125,3272.0,3281.949951171875,3137.44970703125,1901233
2023-03-14,3280.0,3304.39990234375,3209.39990234375,3214.949951171875,3073.400146484375,2670334
2023-03-15,3250.0,3260.35009765625,3192.0,3198.89990234375,3058.056884765625,1780522
2023-03-16,3208.0,3219.800048828125,3172.0,3185.0,3044.7685546875,1901060
2023-03-17,3150.5,3221.39990234375,3144.0,3179.300048828125,3039.320068359375,6739966
2023-03-20,3169.64990234375,3169.64990234375,3095.050048828125,3143.300048828125,3004.90478515625,2289468
2023-03-21,3143.300048828125,3156.75,3097.449951171875,3106.10009765625,2969.343017578125,1815297
2023-03-22,3130.050048828125,3143.5,3106.10009765625,3130.800048828125,2992.95556640625,1123939
2023-03-23,3114.89990234375,3146.35009765625,3101.0,3124.64990234375,2987.07568359375,1372218
2023-03-24,3148.89990234375,3170.0,3106.0,3120.5,2983.10888671875,1329577
2023-03-27,3135.0,3152.75,3106.0,3122.300048828125,2984.829345703125,1524217
2023-03-28,3127.0,3149.550048828125,3110.14990234375,3115.89990234375,2978.711181640625,1303530
2023-03-29,3129.0,3150.0,3104.10009765625,3138.89990234375,3000.69873046875,1740616
2023-03-31,3189.949951171875,3213.0,3152.0,3205.89990234375,3064.748291015625,2382581
2023-04-03,3224.949951171875,3224.949951171875,3173.75,3200.0,3059.108642578125,1521830
2023-04-05,3185.5,3264.35009765625,3185.5,3239.800048828125,3097.15625,2655065
2023-04-06,3225.0,3257.35009765625,3215.0,3220.699951171875,3078.897216796875,1703464
2023-04-10,3220.0,3272.0,3215.0,3263.39990234375,3119.71728515625,2203187
2023-04-11,3264.0,3272.949951171875,3192.14990234375,3213.800048828125,3072.30126953125,2348779
2023-04-12,3227.949951171875,3260.949951171875,3199.0,3241.64990234375,3098.9248046875,2417727
2023-04-13,3210.0,3230.0,3180.0,3188.85009765625,3048.449462890625,4174070
